year,statefips,countyfips,DS_PM_pred
2017,1,41,9.010619178082192
2017,12,41,7.66992602739726
2017,16,41,7.381869863013699
2017,17,41,8.826448219178082
2017,18,41,8.385728375733855
2017,19,41,6.985206164383562
2017,20,41,7.731891780821918
2017,21,41,8.378659360730594
2017,22,41,8.281244292237443
2017,24,41,7.803621643835616
2017,26,41,5.682632876712329
2017,27,41,6.10603105022831
2017,28,41,8.491034246575342
2017,29,41,7.718564383561644
2017,30,41,6.411298173515982
2017,31,41,5.999018493150685
2017,34,41,8.528142584871948
2017,35,41,6.266239452054794
2017,36,41,5.323325342465753
2017,37,41,7.036471232876712
2017,38,41,5.286212328767123
2017,39,41,8.989443835616438
2017,40,41,8.721915372907154
2017,41,41,6.081333763094279
2017,42,41,9.006844115180319
2017,45,41,8.285239352428394
2017,46,41,4.984802739726027
2017,47,41,7.892519863013699
2017,48,41,9.208469667318982
2017,49,41,4.947743561643836
2017,5,41,8.433353424657534
2017,51,41,8.276599807061547
2017,53,41,6.510588904109589
2017,54,41,7.634952328767123
2017,55,41,4.974408904109589
2017,56,41,6.306558904109589
2017,6,41,9.952784159402242
2017,8,41,5.883965774499473
2017,48,411,8.050728767123288
2017,48,413,7.520304109589041
2017,48,415,7.40174794520548
2017,48,417,7.493345205479452
2017,48,419,9.210637442922374
2017,48,421,6.204791780821918
2017,48,423,9.248363848980956
2017,48,425,8.500071232876712
2017,48,427,9.61070100456621
2017,48,429,7.622378082191781
2017,1,43,9.087493302891933
2017,12,43,7.207295205479452
2017,13,43,8.860004566210046
2017,16,43,5.472453881278539
2017,17,43,9.652242503805175
2017,18,43,9.154781095890411
2017,19,43,7.354711415525114
2017,20,43,8.404690410958904
2017,21,43,7.92881095890411
2017,22,43,8.815763835616438
2017,24,43,8.383588955479452
2017,26,43,5.367778082191781
2017,27,43,7.071195433789954
2017,28,43,8.497608219178082
2017,29,43,8.313519960861057
2017,30,43,8.842599086757991
2017,31,43,7.528656164383562
2017,35,43,6.000289628180039
2017,36,43,6.015207930785869
2017,37,43,7.257569863013699
2017,38,43,6.000780821917808
2017,39,43,8.461447488584475
2017,40,43,6.880706849315068
2017,41,43,8.619730332681018
2017,42,43,9.565365774499473
2017,45,43,7.682785322896282
2017,46,43,5.690950684931507
2017,47,43,8.027829863013699
2017,48,43,6.165645662100457
2017,49,43,6.616276501580611
2017,5,43,8.633904109589041
2017,51,43,7.758646575342466
2017,53,43,9.727988356164384
2017,54,43,8.267535890410959
2017,55,43,7.243914383561644
2017,56,43,5.25936803652968
2017,6,43,8.252303652968036
2017,8,43,4.854616438356164
2017,48,431,7.362972602739726
2017,48,433,7.257306849315068
2017,48,435,7.592939726027397
2017,48,437,6.816879452054794
2017,48,439,9.261652415486743
2017,48,441,7.712335328046143
2017,48,443,7.36887397260274
2017,48,445,7.373705936073059
2017,48,447,7.386090410958904
2017,48,449,9.183595547945206
2017,1,45,9.153682974559687
2017,12,45,7.830032876712329
2017,13,45,9.302305237711523
2017,16,45,8.822148858447489
2017,17,45,8.830528767123288
2017,18,45,8.584135890410959
2017,19,45,8.158813926940639
2017,20,45,8.008754420921544
2017,21,45,8.143407123287671
2017,22,45,8.614061917808219
2017,24,45,7.480935111751983
2017,26,45,7.638208121330724
2017,27,45,7.198632876712329
2017,28,45,8.346966731898239
2017,29,45,8.233777168949772
2017,30,45,6.089745205479452
2017,31,45,5.165891780821918
2017,35,45,6.033485180572852
2017,36,45,6.119556821917808
2017,37,45,8.831552677459527
2017,38,45,6.24812602739726
2017,39,45,8.699626418786693
2017,40,45,6.554584931506849
2017,41,45,8.241329109589041
2017,42,45,9.35416946347032
2017,45,45,9.04317899543379
2017,46,45,5.676678082191781
2017,47,45,8.004809246575342
2017,48,45,6.624967123287671
2017,49,45,6.323396264009963
2017,5,45,9.531904438356164
2017,51,45,6.944241095890411
2017,53,45,5.776483757338552
2017,54,45,7.955103196347032
2017,55,45,7.594974657534247
2017,56,45,5.603612328767123
2017,6,45,7.909294246575342
2017,8,45,4.616150684931507
2017,48,451,7.703718904109589
2017,48,453,9.454384190021365
2017,48,455,9.115535890410959
2017,48,457,8.899750136986301
2017,48,459,9.227355381604697
2017,48,461,7.38685205479452
2017,48,463,8.401640547945206
2017,48,465,8.308868767123288
2017,48,467,9.093221369863014
2017,48,469,8.836870399047052
2017,1,47,9.145988858447489
2017,12,47,8.013306849315068
2017,13,47,9.34713300124533
2017,16,47,7.276135616438356
2017,17,47,9.016152511415525
2017,18,47,8.493487671232877
2017,19,47,7.638853698630137
2017,20,47,6.34647397260274
2017,21,47,8.52858558038933
2017,22,47,9.068200782778865
2017,24,47,7.112909417808219
2017,26,47,6.101231164383562
2017,27,47,7.229288767123288
2017,28,47,8.611869345509894
2017,29,47,8.511148816936488
2017,30,47,10.70108801369863
2017,31,47,6.20434481409002
2017,35,47,4.892637964774951
2017,36,47,8.542467606344629
2017,37,47,7.523939936775553
2017,38,47,5.91806301369863
2017,39,47,8.401218003913894
2017,40,47,8.008446803652968
2017,41,47,8.990695512517714
2017,42,47,7.806958904109589
2017,45,47,8.712889236790607
2017,46,47,5.328417808219178
2017,47,47,8.233586550435866
2017,48,47,9.061417808219178
2017,49,47,6.01897397260274
2017,5,47,8.768301369863014
2017,51,47,7.459067808219178
2017,53,47,8.545202739726027
2017,54,47,7.421732534246575
2017,55,47,6.289494520547945
2017,6,47,11.963222365110428
2017,8,47,5.188731506849315
2017,48,471,9.2441
2017,48,473,9.274951598173516
2017,48,475,7.269498630136986
2017,48,477,8.96908401826484
2017,48,479,9.231121086907703
2017,48,481,8.727642092154421
2017,48,483,6.591965753424658
2017,48,485,7.76963146982599
2017,48,487,7.309118493150685
2017,48,489,9.237495342465753
2017,1,49,8.8663771037182
2017,12,49,7.619153424657534
2017,13,49,8.013067123287671
2017,16,49,9.48224602739726
2017,17,49,9.132702739726027
2017,18,49,8.321317808219178
2017,19,49,7.824709223744292
2017,20,49,8.037715068493151
2017,21,49,8.540138904109589
2017,22,49,9.058727123287671
2017,26,49,7.723396883823068
2017,27,49,7.187844383561644
2017,28,49,9.525797217465753
2017,29,49,8.004380136986301
2017,30,49,8.815348336594912
2017,31,49,5.598556164383562
2017,35,49,5.325456219178082
2017,36,49,5.622157338551859
2017,37,49,7.05511598173516
2017,38,49,5.746267123287671
2017,39,49,9.1369041771175
2017,40,49,8.23446697108067
2017,41,49,9.350502739726027
2017,42,49,8.12400150491993
2017,45,49,8.425837260273973
2017,46,49,5.487572602739726
2017,47,49,7.600107534246575
2017,48,49,7.883134246575342
2017,49,49,6.960347645547945
2017,5,49,8.653735616438356
2017,51,49,7.522701369863014
2017,53,49,5.461304892367906
2017,54,49,8.113306088280061
2017,55,49,7.10155799086758
2017,6,49,6.537374657534247
2017,8,49,4.775499543378995
2017,48,491,9.305440326304448
2017,48,493,8.969625155666252
2017,48,495,7.320698630136986
2017,48,497,8.599578580323786
2017,48,499,9.097825205479452
2017,1,5,9.627009741248097
2017,10,5,7.395956526234169
2017,12,5,8.140961516406499
2017,13,5,8.570352511415525
2017,16,5,7.665637110834371
2017,17,5,8.941832191780822
2017,18,5,7.90854502283105
2017,19,5,7.101535890410959
2017,20,5,8.334671917808219
2017,21,5,8.583082191780822
2017,22,5,9.277596086105675
2017,23,5,7.028049605645496
2017,24,5,8.582028587888875
2017,25,5,6.162352635616438
2017,26,5,7.68779600456621
2017,27,5,5.890391780821918
2017,28,5,8.31176803652968
2017,29,5,8.29796301369863
2017,30,5,5.99193904109589
2017,31,5,5.413556164383562
2017,32,5,6.195946494762288
2017,33,5,4.993664897260274
2017,34,5,8.56290939677962
2017,35,5,6.531395890410959
2017,36,5,8.145165886774154
2017,37,5,7.12476894977169
2017,38,5,6.199757534246575
2017,39,5,8.494686924034869
2017,4,5,5.0500614481409
2017,40,5,8.733819178082192
2017,41,5,9.088827739726027
2017,42,5,9.917341600576784
2017,44,5,5.696408717310087
2017,45,5,8.513065753424658
2017,46,5,5.705
2017,47,5,7.908078904109589
2017,48,5,9.161143271555197
2017,49,5,8.26901612223393
2017,5,5,8.522063926940639
2017,50,5,5.35874301369863
2017,51,5,6.897415068493151
2017,53,5,11.492523435764532
2017,54,5,7.975896575342466
2017,55,5,6.041484109589041
2017,56,5,6.550950293542074
2017,6,5,8.559333333333333
2017,8,5,7.913380355978008
2017,9,5,5.870484662906258
2017,48,501,7.347619178082192
2017,48,503,7.648032876712329
2017,48,505,9.282746118721461
2017,48,507,8.612984246575342
2017,1,51,9.719837625570776
2017,12,51,7.350658708414873
2017,13,51,8.317566814586147
2017,16,51,7.095432191780822
2017,17,51,8.979527201565558
2017,18,51,8.981339726027397
2017,19,51,7.807931506849315
2017,20,51,5.957331506849315
2017,21,51,8.016385388127854
2017,22,51,8.738811132854968
2017,26,51,6.483922374429224
2017,27,51,6.281957534246575
2017,28,51,8.566826301369863
2017,29,51,8.319352876712329
2017,30,51,6.714495890410959
2017,31,51,7.037068493150685
2017,35,51,5.283364383561644
2017,36,51,6.462604566210046
2017,37,51,8.499093473005641
2017,38,51,5.80925205479452
2017,39,51,8.380330898021309
2017,40,51,7.960178082191781
2017,41,51,9.344249218937755
2017,42,51,8.733689269406393
2017,45,51,7.651412116534825
2017,46,51,6.290719178082192
2017,47,51,8.239022222222222
2017,48,51,9.020098082191781
2017,49,51,6.319601369863014
2017,5,51,9.122640547945206
2017,51,51,7.587831506849315
2017,53,51,10.686741917808219
2017,54,51,8.451768340943683
2017,55,51,5.01948401826484
2017,6,51,5.434041095890411
2017,8,51,4.230830136986301
2017,24,510,8.680781534246575
2017,29,510,9.1979503230809
2017,32,510,6.335723679060665
2017,51,510,8.714658399423216
2017,51,515,7.333
2017,51,520,7.674817808219178
2017,1,53,8.679780213089802
2017,12,53,8.284987422166874
2017,13,53,10.089379726027397
2017,16,53,7.810927123287671
2017,17,53,8.49709205479452
2017,18,53,8.533553595890411
2017,19,53,7.644540639269406
2017,20,53,6.77714794520548
2017,21,53,7.868604566210046
2017,22,53,8.25473385518591
2017,26,53,4.997981604696673
2017,27,53,7.732654620424245
2017,28,53,8.475417351598174
2017,29,53,7.952930410958904
2017,30,53,11.2782
2017,31,53,8.248819178082192
2017,35,53,5.039283105022831
2017,36,53,5.982516952054794
2017,37,53,6.731098238747554
2017,38,53,5.482940410958904
2017,39,53,8.408667318982388
2017,40,53,7.714353424657534
2017,41,53,8.221921689497717
2017,42,53,8.040856621004566
2017,45,53,8.402166438356164
2017,46,53,5.287420547945206
2017,47,53,7.921993542074364
2017,48,53,8.636770547945206
2017,49,53,5.160680626223092
2017,5,53,9.11683698630137
2017,51,53,7.931852837573386
2017,53,53,7.802514160560688
2017,54,53,8.523042922374429
2017,55,53,6.564989589041096
2017,6,53,6.110600412431875
2017,8,53,4.415920547945206
2017,51,530,7.015375342465753
2017,51,540,7.479698173515982
2017,1,55,9.357610684931507
2017,12,55,7.457126128868595
2017,13,55,9.12339497716895
2017,16,55,12.856043616438356
2017,17,55,9.331146803652968
2017,18,55,8.324548249619482
2017,19,55,7.64537602739726
2017,20,55,6.350970091324201
2017,21,55,8.878569863013699
2017,22,55,8.971013571201019
2017,26,55,6.171157191780822
2017,27,55,7.025270136986301
2017,28,55,8.391895890410959
2017,29,55,7.988674885844749
2017,30,55,5.79966301369863
2017,31,55,9.121214576747454
2017,35,55,4.842174885844749
2017,36,55,6.807925727739726
2017,37,55,6.490628919330289
2017,38,55,5.591721917808219
2017,39,55,8.982573124592303
2017,40,55,7.015241095890411
2017,41,55,8.673380821917808
2017,42,55,8.379078335870117
2017,45,55,8.385506118721461
2017,46,55,4.793778082191781
2017,47,55,8.09193698630137
2017,48,55,9.13292294520548
2017,49,55,4.930657534246575
2017,5,55,9.109315677321157
2017,53,55,6.135389726027397
2017,54,55,7.253000171232877
2017,55,55,7.368794794520548
2017,6,55,10.668643219178082
2017,8,55,4.617991780821918
2017,51,550,7.503360507851654
2017,1,57,8.70678794520548
2017,12,57,8.695682371575342
2017,13,57,9.539857323498419
2017,16,57,11.352466536203522
2017,17,57,8.75428698630137
2017,18,57,8.975936143308746
2017,19,57,8.405148692403487
2017,20,57,6.440653228962818
2017,21,57,7.979269863013699
2017,22,57,8.300668254913639
2017,26,57,7.113078356164384
2017,27,57,5.722207045009785
2017,28,57,8.725002739726027
2017,29,57,7.660067123287671
2017,30,57,6.588155251141552
2017,31,57,5.592791780821918
2017,35,57,5.129953424657534
2017,36,57,6.291157191780822
2017,37,57,8.423068493150685
2017,38,57,5.501065753424658
2017,39,57,9.016628101761252
2017,40,57,6.954361643835616
2017,41,57,5.865179794520548
2017,42,57,8.186692237442922
2017,45,57,8.391502739726027
2017,46,57,6.0234
2017,47,57,9.618652602739726
2017,48,57,8.503015890410959
2017,49,57,8.516112328767123
2017,5,57,9.317783561643836
2017,51,57,7.557655707762557
2017,53,57,6.199815433789954
2017,54,57,7.210317416829746
2017,55,57,6.472497064579256
2017,6,57,6.681075342465753
2017,8,57,4.764534246575342
2017,51,570,8.194436712328767
2017,51,580,6.923849315068493
2017,1,59,8.154180821917808
2017,12,59,8.557706164383562
2017,13,59,8.94693799086758
2017,16,59,8.098857534246575
2017,17,59,8.940767123287671
2017,18,59,8.673958630136986
2017,19,59,6.785201095890411
2017,20,59,7.687385753424658
2017,21,59,9.053736748064324
2017,22,59,8.431624657534247
2017,26,59,7.845399315068493
2017,27,59,6.591694863013699
2017,28,59,8.828185518590998
2017,29,59,7.706546118721461
2017,30,59,6.47301095890411
2017,31,59,7.270145205479452
2017,35,59,4.907158904109589
2017,36,59,7.285641832375902
2017,37,59,8.447104109589041
2017,38,59,6.129011506849315
2017,39,59,8.493512328767123
2017,40,59,6.554861643835616
2017,41,59,9.901279634703196
2017,42,59,8.431832267884323
2017,45,59,8.696814987912973
2017,46,59,5.309706849315068
2017,47,59,7.901180821917808
2017,48,59,7.588501369863014
2017,5,59,9.24491976516634
2017,51,59,8.527773271742593
2017,53,59,7.261985205479452
2017,54,59,7.97045362035225
2017,55,59,7.71889072407045
2017,6,59,11.603109640822859
2017,8,59,7.294383085169744
2017,51,590,8.038609589041096
2017,51,595,7.84806301369863
2017,35,6,4.904231311154599
2017,51,600,8.539674520547945
2017,1,61,8.798338812785388
2017,12,61,7.334009497716895
2017,13,61,9.505665753424658
2017,16,61,10.174510502283105
2017,17,61,8.714876712328767
2017,18,61,8.76448904109589
2017,19,61,7.696219704952582
2017,20,61,8.067431164383562
2017,21,61,8.387910273972603
2017,22,61,9.213785205479452
2017,26,61,5.167534794520548
2017,27,61,5.144805230386052
2017,28,61,9.017206849315068
2017,29,61,7.83763698630137
2017,30,61,11.976232876712329
2017,31,61,6.393469863013699
2017,35,61,5.72734596651446
2017,36,61,8.580965334855403
2017,37,61,7.66894296388543
2017,38,61,5.309781735159817
2017,39,61,9.672112254720474
2017,40,61,9.090282876712329
2017,41,61,7.732964383561644
2017,42,61,8.436476712328767
2017,45,61,8.321594520547945
2017,46,61,5.844490410958904
2017,47,61,7.943519178082192
2017,48,61,9.434818063077413
2017,5,61,9.18347397260274
2017,51,61,7.678559226430298
2017,53,61,7.354103726027397
2017,54,61,8.115777397260274
2017,55,61,6.052694520547945
2017,6,61,8.017886575342466
2017,8,61,5.536419178082192
2017,51,610,8.715186301369863
2017,51,620,7.448690410958904
2017,1,63,8.940402739726027
2017,12,63,8.780819676214197
2017,13,63,9.69003605479452
2017,16,63,7.03125205479452
2017,17,63,8.566940821917808
2017,18,63,9.012608610567515
2017,19,63,6.911893835616438
2017,20,63,5.561013698630137
2017,21,63,7.832879452054794
2017,22,63,9.068164705882353
2017,26,63,6.969947716894977
2017,27,63,6.588154109589041
2017,28,63,8.281724657534247
2017,29,63,8.057165753424658
2017,30,63,12.864981917808219
2017,31,63,5.836230136986301
2017,36,63,8.120709948349427
2017,37,63,8.898306164383562
2017,38,63,6.436991780821918
2017,39,63,8.572533403582719
2017,40,63,8.768859726027397
2017,41,63,7.755634703196347
2017,42,63,9.730402620607504
2017,45,63,8.746069418733802
2017,46,63,5.481884931506849
2017,47,63,9.653520776255708
2017,48,63,9.186872146118722
2017,5,63,8.935003424657534
2017,51,63,7.033465753424658
2017,53,63,12.000635955642531
2017,54,63,7.094920547945206
2017,55,63,6.987422246575342
2017,6,63,8.047557338551859
2017,8,63,5.448133333333333
2017,51,630,7.972427397260274
2017,51,640,7.170372602739726
2017,1,65,8.951662100456621
2017,12,65,8.867050228310502
2017,13,65,8.15431095890411
2017,16,65,6.607982648401826
2017,17,65,9.038898630136986
2017,18,65,8.405368177028451
2017,19,65,7.497495107632094
2017,20,65,5.692971232876712
2017,21,65,8.090391780821918
2017,22,65,8.420282191780822
2017,26,65,7.744731371554203
2017,27,65,5.908706849315068
2017,28,65,8.741931506849315
2017,29,65,7.910969178082192
2017,30,65,6.240953424657534
2017,31,65,5.989353424657534
2017,36,65,6.068296149574232
2017,37,65,7.83429843444227
2017,38,65,5.89166301369863
2017,39,65,8.563359686888454
2017,40,65,7.293270890410959
2017,41,65,8.464135273972603
2017,42,65,8.707239409905163
2017,45,65,8.811791780821918
2017,46,65,4.466341095890411
2017,47,65,9.142442332108253
2017,48,65,6.495909589041096
2017,5,65,8.738086301369863
2017,51,65,7.495291780821918
2017,53,65,9.69779497716895
2017,54,65,7.852487671232877
2017,55,65,7.40821095890411
2017,6,65,10.179059705464332
2017,8,65,4.038591780821918
2017,51,650,7.558611925866237
2017,51,660,7.368769863013699
2017,1,67,9.332228310502283
2017,12,67,7.800545205479452
2017,13,67,9.945818675799087
2017,16,67,7.555889863013699
2017,17,67,8.497308023483366
2017,18,67,8.68070397260274
2017,19,67,7.514920547945206
2017,20,67,6.42871095890411
2017,21,67,8.901076578683595
2017,22,67,8.708449657534247
2017,26,67,7.497671654373024
2017,27,67,6.251132876712329
2017,28,67,9.131683757338552
2017,29,67,8.041978082191781
2017,30,67,5.352464840182648
2017,31,67,7.87508023483366
2017,36,67,6.124978395303327
2017,37,67,8.325385653262631
2017,38,67,6.756411506849315
2017,39,67,8.50804602739726
2017,40,67,7.907435616438356
2017,41,67,9.186534299262382
2017,42,67,8.586597808219178
2017,45,67,7.894260616438356
2017,46,67,5.918561643835616
2017,47,67,8.391431506849315
2017,48,67,9.187479060665362
2017,5,67,8.87138794520548
2017,51,67,7.316130410958904
2017,53,67,7.01560184512161
2017,54,67,7.156728767123288
2017,55,67,5.345283105022831
2017,6,67,10.016664336026965
2017,8,67,5.177978356164384
2017,51,670,8.137590215264188
2017,51,678,6.987123287671233
2017,51,680,7.570484643114636
2017,51,683,8.22625831702544
2017,51,685,8.285509589041096
2017,1,69,9.141235491905355
2017,12,69,8.221257876712329
2017,13,69,8.76300304414003
2017,16,69,10.717681643835616
2017,17,69,8.89476301369863
2017,18,69,8.501390867579909
2017,19,69,7.621264840182648
2017,20,69,6.341427397260274
2017,21,69,8.124055479452055
2017,22,69,9.167205479452055
2017,26,69,6.337107153729072
2017,27,69,6.686371232876712
2017,28,69,9.06896301369863
2017,29,69,8.962065479452055
2017,30,69,6.077117808219178
2017,31,69,5.362706849315068
2017,36,69,6.37367802739726
2017,37,69,8.364446575342466
2017,38,69,5.977684931506849
2017,39,69,8.470203522504892
2017,40,69,8.568786301369863
2017,41,69,7.170060273972603
2017,42,69,8.190942047829115
2017,45,69,8.074492759295499
2017,46,69,5.003109589041096
2017,47,69,7.96461095890411
2017,48,69,6.829507762557078
2017,5,69,9.045638127853881
2017,51,69,7.691009001956947
2017,53,69,5.994235616438356
2017,54,69,8.614132876712329
2017,55,69,5.444861917808219
2017,6,69,6.160616189290162
2017,8,69,6.835371251641959
2017,51,690,7.650458082191781
2017,1,7,9.356166438356164
2017,12,7,7.817040410958904
2017,13,7,9.811309589041096
2017,16,7,6.642720547945206
2017,17,7,8.304626614481409
2017,18,7,8.374417351598174
2017,19,7,7.655358904109589
2017,20,7,6.912550684931507
2017,21,7,9.075918721461187
2017,22,7,8.591433789954338
2017,23,7,5.980458447488584
2017,25,7,5.564667123287671
2017,26,7,6.325672754946728
2017,27,7,6.239078630136986
2017,28,7,8.825750228310502
2017,29,7,8.393124853228963
2017,30,7,7.596616438356164
2017,31,7,5.202632876712329
2017,32,7,5.277608219178082
2017,33,7,5.503007471980075
2017,34,7,8.941499191025779
2017,35,7,4.652759817351598
2017,36,7,6.874649464508095
2017,37,7,7.842572602739726
2017,38,7,4.981915068493151
2017,39,7,8.512285698630137
2017,4,7,5.544303082191781
2017,40,7,6.315843835616438
2017,41,7,5.768406849315068
2017,42,7,9.928893580445877
2017,44,7,6.44473494607986
2017,45,7,8.860347453459782
2017,46,7,4.838290410958904
2017,47,7,7.91467397260274
2017,48,7,8.508468493150685
2017,49,7,5.571179178082192
2017,5,7,8.985782387475538
2017,50,7,5.330190215264188
2017,51,7,7.711743835616438
2017,53,7,8.68279373776908
2017,54,7,7.414164383561644
2017,55,7,4.864063561643836
2017,56,7,4.516788493150685
2017,6,7,8.660100940102068
2017,8,7,4.843619863013699
2017,9,7,6.25678698630137
2017,51,700,7.59660803237858
2017,1,71,8.513426400996264
2017,12,71,7.69827587060571
2017,13,71,9.511245205479452
2017,16,71,7.073106849315068
2017,17,71,8.413195433789954
2017,18,71,7.977079726027397
2017,19,71,8.271993607305936
2017,20,71,5.751246575342466
2017,21,71,7.984805753424658
2017,22,71,8.706349709774785
2017,26,71,5.078097534246575
2017,27,71,5.106979452054794
2017,28,71,8.586317808219178
2017,29,71,8.242354875100725
2017,30,71,5.784739726027397
2017,31,71,5.962893150684932
2017,36,71,7.040498942257673
2017,37,71,9.068775637513172
2017,38,71,6.410958904109589
2017,39,71,8.332388736681887
2017,40,71,8.064530510585305
2017,41,71,8.199480096696213
2017,42,71,10.115190159351412
2017,45,71,8.578266780821918
2017,46,71,4.665443835616438
2017,47,71,7.886127853881278
2017,48,71,8.694802739726027
2017,5,71,8.710523744292237
2017,51,71,7.17882602739726
2017,53,71,9.783837214611872
2017,54,71,6.542910502283105
2017,55,71,6.19689805335256
2017,6,71,10.917829728626053
2017,8,71,4.643084931506849
2017,51,710,7.625871943176053
2017,51,720,7.559120547945206
2017,1,73,10.28329052861585
2017,12,73,9.207607655116841
2017,13,73,9.493937808219178
2017,16,73,7.363545205479452
2017,17,73,8.573137407797682
2017,18,73,8.272190068493151
2017,19,73,7.658913698630137
2017,20,73,8.084998173515982
2017,21,73,8.643551930261519
2017,22,73,8.977031164383562
2017,26,73,6.833632876712329
2017,27,73,6.070749771689498
2017,28,73,8.772710273972603
2017,29,73,8.026985205479452
2017,30,73,7.536715068493151
2017,31,73,6.126043835616438
2017,36,73,7.035320821917808
2017,37,73,7.216588127853881
2017,38,73,6.547162557077626
2017,39,73,8.187886497064579
2017,40,73,8.049995205479452
2017,42,73,10.089382778864971
2017,45,73,8.070436712328767
2017,46,73,5.44267397260274
2017,47,73,8.28354794520548
2017,48,73,9.081628082191781
2017,5,73,9.228565753424658
2017,51,73,7.403327739726027
2017,53,73,6.560144883158743
2017,54,73,8.388695890410959
2017,55,73,6.016978183663115
2017,6,73,9.307728303947915
2017,8,73,5.420035616438356
2017,51,730,8.095923785803238
2017,51,735,7.442724200913242
2017,51,740,7.637223243482103
2017,1,75,8.697960730593607
2017,12,75,7.649139117199391
2017,13,75,9.110757534246575
2017,16,75,9.369711643835616
2017,17,75,8.349050532724505
2017,18,75,8.62853072407045
2017,19,75,7.761928082191781
2017,20,75,5.933402739726027
2017,21,75,8.543064383561644
2017,22,75,7.62780700152207
2017,26,75,7.789451045421774
2017,27,75,4.380136073059361
2017,28,75,9.282550252343187
2017,29,75,7.948920547945206
2017,30,75,7.410383561643836
2017,31,75,5.270953424657534
2017,36,75,6.043299385923477
2017,37,75,7.186944292237443
2017,38,75,5.550241095890411
2017,39,75,8.627789383561644
2017,40,75,7.215398173515982
2017,42,75,10.062562704374724
2017,45,75,8.375860273972603
2017,46,75,4.557024657534247
2017,47,75,7.96945799086758
2017,48,75,6.903915068493151
2017,5,75,9.084632420091324
2017,51,75,7.772189589041096
2017,53,75,10.711887123287671
2017,54,75,6.477987671232877
2017,55,75,5.637622831050228
2017,6,75,10.183956499860218
2017,8,75,5.64475799086758
2017,51,750,7.271820091324201
2017,51,760,8.427021544209215
2017,1,77,8.279526151930262
2017,12,77,8.273138356164384
2017,13,77,9.468759863013699
2017,16,77,7.197565753424658
2017,17,77,9.396241291585127
2017,18,77,8.26214168297456
2017,19,77,7.638580821917808
2017,20,77,7.351530593607306
2017,21,77,8.524097260273973
2017,22,77,8.665832876712329
2017,26,77,7.912931458783946
2017,27,77,5.773995890410959
2017,28,77,8.648551598173516
2017,29,77,8.442693415819708
2017,30,77,10.416741095890411
2017,31,77,6.464057534246575
2017,36,77,6.093929250604351
2017,37,77,8.482962276080084
2017,38,77,6.613293607305936
2017,39,77,8.395869968387777
2017,40,77,8.764360730593607
2017,42,77,9.354306020187455
2017,45,77,8.475809784735812
2017,46,77,5.769746575342466
2017,47,77,7.747960273972603
2017,48,77,7.818559817351598
2017,5,77,8.449549315068493
2017,51,77,7.013411506849315
2017,53,77,11.140517503805175
2017,54,77,7.443218835616438
2017,55,77,6.339994520547945
2017,6,77,11.813952498275352
2017,8,77,5.445323571091167
2017,51,770,7.294306730196546
2017,51,775,7.242880547945206
2017,55,78,5.580201369863014
2017,1,79,8.536090410958904
2017,12,79,8.322470136986301
2017,13,79,9.494751598173516
2017,16,79,12.267502283105023
2017,17,79,9.081333333333333
2017,18,79,8.068259817351598
2017,19,79,7.772853150684932
2017,20,79,7.6331899543379
2017,21,79,8.370084246575342
2017,22,79,8.764422249896222
2017,26,79,6.047787397260274
2017,27,79,7.101674429223744
2017,28,79,9.04762904109589
2017,29,79,7.778883561643836
2017,30,79,5.941153424657534
2017,31,79,7.113345401174168
2017,36,79,6.845167123287671
2017,37,79,7.864153424657534
2017,38,79,6.131680821917808
2017,39,79,8.234733072407045
2017,40,79,9.091947488584475
2017,42,79,8.383099736564805
2017,45,79,8.867412436509158
2017,46,79,5.712011872146119
2017,47,79,8.132248097412481
2017,48,79,6.813361643835616
2017,5,79,8.645009589041096
2017,51,79,7.241233789954338
2017,54,79,8.639532876712329
2017,55,79,7.536548277293483
2017,6,79,7.200359627810804
2017,8,79,4.426183561643836
2017,51,790,7.190231506849315
2017,51,800,7.468604500978474
2017,1,81,10.077454287163876
2017,12,81,8.048506252195293
2017,13,81,9.283183105022831
2017,16,81,5.250632876712329
2017,17,81,9.190502366127024
2017,18,81,8.660372727272727
2017,19,81,7.366506849315068
2017,20,81,6.57141095890411
2017,21,81,8.45169794520548
2017,22,81,9.729909589041096
2017,26,81,8.074200256849315
2017,27,81,5.622372602739726
2017,28,81,9.276667772170151
2017,29,81,7.798927853881278
2017,30,81,12.719524657534247
2017,31,81,7.229199086757991
2017,36,81,8.043748207301841
2017,37,81,8.299458386094164
2017,38,81,6.466432876712329
2017,39,81,8.882227754615843
2017,40,81,8.461742465753425
2017,42,81,8.427990836088805
2017,45,81,8.616511780821918
2017,46,81,5.949759452054794
2017,47,81,7.761280821917808
2017,48,81,7.467543835616438
2017,5,81,9.352580136986301
2017,51,81,7.833486757990868
2017,54,81,7.529581305398872
2017,55,81,6.623017656012177
2017,6,81,9.414534680076296
2017,8,81,5.525335616438356
2017,51,810,7.356969420229694
2017,51,820,7.259978082191781
2017,1,83,8.689127226027397
2017,12,83,7.954140160904544
2017,13,83,8.788266438356164
2017,16,83,7.397353228962818
2017,17,83,8.956817351598174
2017,18,83,8.907740547945206
2017,19,83,7.756548401826484
2017,20,83,6.073654794520548
2017,21,83,8.700441400304414
2017,22,83,8.428902739726027
2017,26,83,5.072772602739726
2017,27,83,5.719447749510763
2017,28,83,8.501692123287671
2017,29,83,7.36661598173516
2017,30,83,5.687962328767123
